ClassNumber,Mnemonic,Number,Section,Type,Units,Instructor,Days,Room,Title,Topic,Status,Enrollment,EnrollmentLimit,Waitlist
14031,BIOL,8999,021,Independent Study,"1 - 12","Sarah Kucenas","TBA","TBA","Non-Topical Research","",Open,0,50,0
14032,BIOL,8999,023,Independent Study,"1 - 12","Deforest Mellon","TBA","TBA","Non-Topical Research","",Open,0,50,0
14033,BIOL,8999,024,Independent Study,"1 - 12","Michael Menaker","TBA","TBA","Non-Topical Research","",Open,0,50,0
14034,BIOL,8999,025,Independent Study,"1 - 12","Ignacio Provencio","TBA","TBA","Non-Topical Research","",Open,0,50,0
14035,BIOL,8999,026,Independent Study,"1 - 12","Deborah Roach","TBA","TBA","Non-Topical Research","",Open,0,50,0
14036,BIOL,8999,027,Independent Study,"1 - 12","Staff","TBA","TBA","Non-Topical Research","",Open,0,50,0
14892,BIOL,8999,028,Independent Study,"1 - 12","Sarah Siegrist","TBA","TBA","Non-Topical Research","",Open,0,50,0
14891,BIOL,8999,029,Independent Study,"1 - 12","Karsten Siller","TBA","TBA","Non-Topical Research","",Open,0,50,0
14037,BIOL,8999,030,Independent Study,"1 - 12","Douglas Taylor","TBA","TBA","Non-Topical Research","",Open,0,50,0
14038,BIOL,8999,031,Independent Study,"1 - 12","Michael Timko","TBA","TBA","Non-Topical Research","",Open,0,50,0
14039,BIOL,8999,032,Independent Study,"1 - 12","W Wormington","TBA","TBA","Non-Topical Research","",Open,0,50,0
14040,BIOL,8999,033,Independent Study,"1 - 12","Martin Wu","TBA","TBA","Non-Topical Research","",Open,0,50,0
14041,BIOL,8999,034,Independent Study,"1 - 12","Roberto Gomez","TBA","TBA","Non-Topical Research","",Open,0,50,0
14042,BIOL,8999,035,Independent Study,"1 - 12","Manuel Lerdau","TBA","TBA","Non-Topical Research","",Open,0,50,0
10454,BIOL,9910,001,Independent Study,"3","Staff","TBA","TBA","Rotation Research","",Open,0,30,0
15973,BIOL,9910,002,Independent Study,"3","Barry Condron","TBA","TBA","Rotation Research","",Open,0,30,0
15974,BIOL,9920,001,Independent Study,"3","Barry Condron","TBA","TBA","Rotation Research","",Open,0,30,0
11459,BIOL,9995,001,Independent Study,"1 - 12","Paul Adler","TBA","TBA","Topical Research in Biology","",Open,0,30,0
11913,BIOL,9995,003,Independent Study,"1 - 12","Benjamin Blackman","TBA","TBA","Topical Research in Biology","",Open,0,30,0
11914,BIOL,9995,004,Independent Study,"1 - 12","George Bloom","TBA","TBA","Topical Research in Biology","",Open,0,30,0
11917,BIOL,9995,005,Independent Study,"1 - 12","Edmund Brodie","TBA","TBA","Topical Research in Biology","",Open,0,30,0
12886,BIOL,9995,006,Independent Study,"1 - 12","Barry Condron","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13135,BIOL,9995,007,Independent Study,"1 - 12","Robert Cox","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13141,BIOL,9995,009,Independent Study,"1 - 12","Christopher Deppmann","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13142,BIOL,9995,011,Independent Study,"1 - 12","Laura Galloway","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13143,BIOL,9995,012,Independent Study,"1 - 12","Reginald Garrett","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13144,BIOL,9995,013,Independent Study,"1 - 12","Robert Grainger","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13145,BIOL,9995,015,Independent Study,"1 - 12","Jay Hirsh","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13146,BIOL,9995,016,Independent Study,"1 - 12","Masashi Kawasaki","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13147,BIOL,9995,017,Independent Study,"1 - 12","Raymond Keller","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13148,BIOL,9995,018,Independent Study,"1 - 12","Mark Kopeny","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13149,BIOL,9995,019,Independent Study,"1 - 12","Keith Kozminski","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13150,BIOL,9995,020,Independent Study,"1 - 12","Sarah Kucenas","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13151,BIOL,9995,022,Independent Study,"1 - 12","Deforest Mellon","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13152,BIOL,9995,023,Independent Study,"1 - 12","Michael Menaker","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13153,BIOL,9995,024,Independent Study,"1 - 12","Ignacio Provencio","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13154,BIOL,9995,025,Independent Study,"1 - 12","Deborah Roach","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13155,BIOL,9995,026,Independent Study,"1 - 12","Staff","TBA","TBA","Topical Research in Biology","",Open,0,30,0
14894,BIOL,9995,027,Independent Study,"1 - 12","Sarah Siegrist","TBA","TBA","Topical Research in Biology","",Open,0,30,0
14893,BIOL,9995,028,Independent Study,"1 - 12","Karsten Siller","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13156,BIOL,9995,029,Independent Study,"1 - 12","Douglas Taylor","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13157,BIOL,9995,030,Independent Study,"1 - 12","Michael Timko","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13158,BIOL,9995,031,Independent Study,"1 - 12","W Wormington","TBA","TBA","Topical Research in Biology","",Open,0,30,0
13300,BIOL,9995,032,Independent Study,"1 - 12","Martin Wu","TBA","TBA","Topical Research in Biology","",Open,0,20,0
14269,BIOL,9995,033,Independent Study,"1 - 12","Roberto Gomez","TBA","TBA","Topical Research in Biology","",Open,0,20,0
14453,BIOL,9995,034,Independent Study,"1 - 12","Manuel Lerdau","TBA","TBA","Topical Research in Biology","",Open,0,20,0
10455,BIOL,9998,001,Independent Study,"1 - 12","Paul Adler","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14111,BIOL,9998,003,Independent Study,"1 - 12","Benjamin Blackman","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14112,BIOL,9998,004,Independent Study,"1 - 12","George Bloom","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14113,BIOL,9998,005,Independent Study,"1 - 12","Edmund Brodie","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14114,BIOL,9998,006,Independent Study,"1 - 12","Barry Condron","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14115,BIOL,9998,007,Independent Study,"1 - 12","Robert Cox","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14116,BIOL,9998,009,Independent Study,"1 - 12","Christopher Deppmann","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14117,BIOL,9998,011,Independent Study,"1 - 12","Laura Galloway","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14118,BIOL,9998,013,Independent Study,"1 - 12","Robert Grainger","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14119,BIOL,9998,015,Independent Study,"1 - 12","Jay Hirsh","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14120,BIOL,9998,016,Independent Study,"1 - 12","Masashi Kawasaki","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14121,BIOL,9998,017,Independent Study,"1 - 12","Raymond Keller","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14122,BIOL,9998,018,Independent Study,"1 - 12","Mark Kopeny","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14123,BIOL,9998,019,Independent Study,"1 - 12","Keith Kozminski","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14124,BIOL,9998,020,Independent Study,"1 - 12","Robert Kretsinger","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14125,BIOL,9998,021,Independent Study,"1 - 12","Sarah Kucenas","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14126,BIOL,9998,023,Independent Study,"1 - 12","Deforest Mellon","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14127,BIOL,9998,024,Independent Study,"1 - 12","Michael Menaker","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14128,BIOL,9998,025,Independent Study,"1 - 12","Ignacio Provencio","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14129,BIOL,9998,026,Independent Study,"1 - 12","Deborah Roach","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14130,BIOL,9998,027,Independent Study,"1 - 12","Staff","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14896,BIOL,9998,028,Independent Study,"1 - 12","Sarah Siegrist","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14895,BIOL,9998,029,Independent Study,"1 - 12","Karsten Siller","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14131,BIOL,9998,030,Independent Study,"1 - 12","Douglas Taylor","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14132,BIOL,9998,031,Independent Study,"1 - 12","Michael Timko","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14133,BIOL,9998,032,Independent Study,"1 - 12","W Wormington","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14454,BIOL,9998,033,Independent Study,"1 - 12","Martin Wu","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
14491,BIOL,9998,034,Independent Study,"1 - 12","Roberto Gomez","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
10456,BIOL,9999,001,Independent Study,"1 - 12","Paul Adler","TBA","TBA","Non-Topical Research","",Open,0,50,0
11892,BIOL,9999,003,Independent Study,"1 - 12","Staff","TBA","TBA","Non-Topical Research","",Open,0,30,0
11893,BIOL,9999,004,Independent Study,"1 - 12","George Bloom","TBA","TBA","Non-Topical Research","",Open,0,30,0
11894,BIOL,9999,005,Independent Study,"1 - 12","Edmund Brodie","TBA","TBA","Non-Topical Research","",Open,0,30,0
11895,BIOL,9999,006,Independent Study,"1 - 12","Barry Condron","TBA","TBA","Non-Topical Research","",Open,0,30,0
11896,BIOL,9999,007,Independent Study,"1 - 12","Robert Cox","TBA","TBA","Non-Topical Research","",Open,0,30,0
11897,BIOL,9999,009,Independent Study,"1 - 12","Christopher Deppmann","TBA","TBA","Non-Topical Research","",Open,0,30,0
11898,BIOL,9999,011,Independent Study,"1 - 12","Laura Galloway","TBA","TBA","Non-Topical Research","",Open,0,30,0
11899,BIOL,9999,012,Independent Study,"1 - 12","Robert Grainger","TBA","TBA","Non-Topical Research","",Open,0,30,0
11900,BIOL,9999,014,Independent Study,"1 - 12","Jay Hirsh","TBA","TBA","Non-Topical Research","",Open,0,30,0
11901,BIOL,9999,015,Independent Study,"1 - 12","Masashi Kawasaki","TBA","TBA","Non-Topical Research","",Open,0,30,0
11902,BIOL,9999,016,Independent Study,"1 - 12","Raymond Keller","TBA","TBA","Non-Topical Research","",Open,0,30,0
11903,BIOL,9999,017,Independent Study,"1 - 12","Keith Kozminski","TBA","TBA","Non-Topical Research","",Open,0,30,0
11904,BIOL,9999,018,Independent Study,"1 - 12","Sarah Kucenas","TBA","TBA","Non-Topical Research","",Open,0,30,0
11918,BIOL,9999,020,Independent Study,"1 - 12","Deforest Mellon","TBA","TBA","Non-Topical Research","",Open,0,30,0
11919,BIOL,9999,021,Independent Study,"1 - 12","Michael Menaker","TBA","TBA","Non-Topical Research","",Open,0,30,0
13302,BIOL,9999,022,Independent Study,"1 - 12","Ignacio Provencio","TBA","TBA","Non-Topical Research","",Open,0,50,0
13303,BIOL,9999,023,Independent Study,"1 - 12","Deborah Roach","TBA","TBA","Non-Topical Research","",Open,0,50,0
13304,BIOL,9999,024,Independent Study,"1 - 12","Dorothy Schafer","TBA","TBA","Non-Topical Research","",Open,0,50,0
14898,BIOL,9999,025,Independent Study,"1 - 12","Sarah Siegrist","TBA","TBA","Non-Topical Research","",Open,0,50,0
14897,BIOL,9999,026,Independent Study,"1 - 12","Karsten Siller","TBA","TBA","Non-Topical Research","",Open,0,50,0
13305,BIOL,9999,027,Independent Study,"1 - 12","Douglas Taylor","TBA","TBA","Non-Topical Research","",Open,0,50,0
13306,BIOL,9999,028,Independent Study,"1 - 12","Michael Timko","TBA","TBA","Non-Topical Research","",Open,0,50,0
13307,BIOL,9999,029,Independent Study,"1 - 12","W Wormington","TBA","TBA","Non-Topical Research","",Open,0,50,0
13308,BIOL,9999,030,Independent Study,"1 - 12","Martin Wu","TBA","TBA","Non-Topical Research","",Open,0,50,0
13309,BIOL,9999,031,Independent Study,"1 - 12","Roberto Gomez","TBA","TBA","Non-Topical Research","",Open,0,50,0
13310,BIOL,9999,032,Independent Study,"1 - 12","Manuel Lerdau","TBA","TBA","Non-Topical Research","",Open,0,50,0
16082,BIOL,9999,033,Independent Study,"1 - 12","Jennifer Guler","TBA","TBA","Non-Topical Research","",Open,0,50,0
16083,BIOL,9999,034,Independent Study,"1 - 12","Ali Guler","TBA","TBA","Non-Topical Research","",Open,0,50,0
16084,BIOL,9999,035,Independent Study,"1 - 12","Eyleen O'Rourke","TBA","TBA","Non-Topical Research","",Open,0,50,0
13129,BIOP,5050,001,Lecture,"1","Robert Nakamoto","TBA","TBA","Biophysical Literature","",Open,1,30,0
11445,BIOP,7051,001,Independent Study,"1 - 5","Cameron Mura","TBA","TBA","Directed Reading","",Open,0,20,0
14612,BIOP,8030,001,Lecture,"2","John Bushweller","TuTh 10:30AM - 12:30PM","TBA","Magnetic Resonance Spectroscopy of Macromolecules I","",Open,1,15,0
16015,BIOP,8031,001,Lecture,"2","John Bushweller","TuTh 10:30AM - 12:30PM","TBA","Magnetic Resonance Spectroscopy of Macromolecules II","",Open,0,15,0
15975,BIOP,8130,001,Lecture,"2","Robert Nakamoto","TuTh 3:30PM - 5:00PM","TBA","Structure-Function of Biological Membranes","",Open,0,15,0
16016,BIOP,8311,001,Lecture,"2","Robert Nakamoto","TuTh 3:30PM - 5:00PM","TBA","Membrane Protein Structural Biology","",Open,0,15,0
11446,BIOP,9995,001,Independent Study,"3 - 12","Robert Nakamoto","TBA","TBA","Biophysics Research","",Open,0,20,0
14286,BIOP,9995,002,Independent Study,"3 - 12","Robert Nakamoto","TBA","TBA","Biophysics Research","",Open,0,20,0
14287,BIOP,9995,003,Independent Study,"3 - 12","Mark Yeager","TBA","TBA","Biophysics Research","",Open,0,20,0
14621,BIOP,9995,004,Independent Study,"3 - 12","Lukas Tamm","TBA","TBA","Biophysics Research","",Open,0,20,0
15071,BIOP,9995,005,Independent Study,"3 - 12","Jochen Zimmer","TBA","TBA","Biophysics Research","",Open,0,20,0
15072,BIOP,9995,006,Independent Study,"3 - 12","Owen Pornillos","TBA","TBA","Biophysics Research","",Open,0,20,0
15984,BIOP,9995,007,Independent Study,"3 - 12","Zygmunt Derewenda","TBA","TBA","Biophysics Research","",Open,0,20,0
11447,BIOP,9998,001,Independent Study,"1 - 12","Owen Pornillos","TBA","TBA","Non-Topical Research, Preparation for Doctoral Research","",Open,0,50,0
11448,BIOP,9999,001,Independent Study,"1 - 12","John Bushweller","TBA","TBA","Non-Topical Research","",Open,0,50,0
11920,BIOP,9999,002,Independent Study,"1 - 12","Stefan Bekiranov","TBA","TBA","Non-Topical Research","",Open,0,30,0
12118,BIOP,9999,003,Independent Study,"1 - 12","Lukas Tamm","TBA","TBA","Non-Topical Research","",Open,0,30,0
12584,BIOP,9999,004,Independent Study,"1 - 12","David Cafiso","TBA","TBA","Non-Topical Research","",Open,0,30,0
12585,BIOP,9999,005,Independent Study,"1 - 12","Zygmunt Derewenda","TBA","TBA","Non-Topical Research","",Open,0,30,0
12586,BIOP,9999,007,Independent Study,"1 - 12","Deborah Lannigan","TBA","TBA","Non-Topical Research","",Open,0,30,0
12587,BIOP,9999,008,Independent Study,"1 - 12","Jae Lee","TBA","TBA","Non-Topical Research","",Open,0,30,0
12588,BIOP,9999,009,Independent Study,"1 - 12","Marty Mayo","TBA","TBA","Non-Topical Research","",Open,0,30,0
12589,BIOP,9999,010,Independent Study,"1 - 12","Ian Macara","TBA","TBA","Non-Topical Research","",Open,0,30,0
12590,BIOP,9999,011,Independent Study,"1 - 12","Wladek Minor","TBA","TBA","Non-Topical Research","",Open,0,30,0
12591,BIOP,9999,012,Independent Study,"1 - 12","Cameron Mura","TBA","TBA","Non-Topical Research","",Open,0,30,0
12592,BIOP,9999,013,Independent Study,"1 - 12","Robert Nakamoto","TBA","TBA","Non-Topical Research","",Open,0,30,0
12593,BIOP,9999,014,Independent Study,"1 - 12","Lucy Pemberton","TBA","TBA","Non-Topical Research","",Open,0,30,0
12594,BIOP,9999,016,Independent Study,"1 - 12","Avril Somlyo","TBA","TBA","Non-Topical Research","",Open,0,30,0
12595,BIOP,9999,017,Independent Study,"1 - 12","Michael Wiener","TBA","TBA","Non-Topical Research","",Open,0,30,0
12596,BIOP,9999,018,Independent Study,"1 - 12","Mark Yeager","TBA","TBA","Non-Topical Research","",Open,0,30,0
13542,BIOP,9999,019,Independent Study,"1 - 12","Peter Stukenberg","TBA","TBA","Non-Topical Research","",Open,0,30,0
13813,BIOP,9999,022,Independent Study,"1 - 12","Deborah Lannigan","TBA","TBA","Non-Topical Research","",Open,0,30,0
13814,BIOP,9999,024,Independent Study,"1 - 12","Stephen Rich","TBA","TBA","Non-Topical Research","",Open,0,30,0
14278,BIOP,9999,025,Independent Study,"1 - 12","Umesh Deshmukh","TBA","TBA","Non-Topical Research","",Open,0,30,0
14279,BIOP,9999,026,Independent Study,"1 - 12","Salem Faham","TBA","TBA","Non-Topical Research","",Open,0,30,0
14280,BIOP,9999,027,Independent Study,"1 - 12","Mark Okusa","TBA","TBA","Non-Topical Research","",Open,0,30,0
14281,BIOP,9999,028,Independent Study,"1 - 12","Jochen Zimmer","TBA","TBA","Non-Topical Research","",Open,0,30,0
14617,BIOP,9999,029,Independent Study,"1 - 12","Christopher Stroupe","TBA","TBA","Non-Topical Research","",Open,0,30,0
14618,BIOP,9999,030,Independent Study,"1 - 12","Owen Pornillos","TBA","TBA","Non-Topical Research","",Open,0,30,0
14619,BIOP,9999,031,Independent Study,"1 - 12","Peter Kasson","TBA","TBA","Non-Topical Research","",Open,0,30,0
14632,BIOP,9999,032,Independent Study,"1 - 12","Gilbert Kinsey","TBA","TBA","Non-Topical Research","",Open,0,30,0
15010,BIOP,9999,033,Independent Study,"1 - 12","Owen Pornillos","TBA","TBA","Non-Topical Research","",Open,0,30,0
15020,BIOP,9999,034,Independent Study,"1 - 12","Gilbert Kinsey","TBA","TBA","Non-Topical Research","",Open,0,30,0
16009,BIOP,9999,035,Independent Study,"1 - 12","Wladek Minor","TBA","TBA","Non-Topical Research","",Open,0,30,0
16132,BIOP,9999,036,Independent Study,"1 - 12","Daniel Engel","TBA","TBA","Non-Topical Research","",Open,0,30,0
17070,BME,2101,100,Lecture,"3","James Adams","TuTh 8:00AM - 9:15AM","Rice Hall 130","Physiology I for Engineers","",Open,120,140,10
17107,BME,2101,101,Discussion,"3","James Adams","Tu 6:00PM - 7:00PM","Mechanical Engr Bldg 341","Physiology I for Engineers","",Wait List,24,24,1
17108,BME,2101,102,Discussion,"3","James Adams","Tu 7:00PM - 8:00PM","Mechanical Engr Bldg 341","Physiology I for Engineers","",Open,13,24,0
17109,BME,2101,103,Discussion,"3","James Adams","Tu 5:00PM - 6:00PM","Mechanical Engr Bldg 341","Physiology I for Engineers","",Wait List,24,24,5
17110,BME,2101,104,Discussion,"3","James Adams","We 6:00PM - 7:00PM","Mechanical Engr Bldg 341","Physiology I for Engineers","",Wait List,24,24,1
17111,BME,2101,105,Discussion,"3","James Adams","We 7:00PM - 8:00PM","Mechanical Engr Bldg 341","Physiology I for Engineers","",Open,11,21,0
17112,BME,2101,106,Discussion,"3","James Adams","We 5:00PM - 6:00PM","Mechanical Engr Bldg 341","Physiology I for Engineers","",Wait List,24,24,3
17486,BME,2315,001,Lecture,"3","Jeffrey Saucerman","TuTh 9:30AM - 10:45AM","Mechanical Engr Bldg 205","Computational Biomedical Engineering","",Wait List,120,120,0
17072,BME,3080,100,Lecture,"4","Brent French,Timothy Allen","Mo 11:00AM - 11:50AM","Jordan Hall 1-5","Biomedical Engineering Integrated Design and Experimental Analysis (IDEAS) Laboratory I","",Open,79,90,3
17073,BME,3080,101,Laboratory,"4","Timothy Allen","Tu 2:00PM - 6:00PM","WIlsdorf Hall A003","Biomedical Engineering Integrated Design and Experimental Analysis (IDEAS) Laboratory I","",Wait List,30,30,0
17074,BME,3080,102,Laboratory,"4","Timothy Allen","We 2:00PM - 6:00PM","WIlsdorf Hall A003","Biomedical Engineering Integrated Design and Experimental Analysis (IDEAS) Laboratory I","",Wait List,30,30,3
17075,BME,3080,103,Laboratory,"4","Timothy Allen","Th 2:00PM - 6:00PM","WIlsdorf Hall A003","Biomedical Engineering Integrated Design and Experimental Analysis (IDEAS) Laboratory I","",Open,19,30,0
17071,BME,3310,001,Lecture,"3","Song Hu","TuTh 11:00AM - 12:15PM","Jordan Hall 1-14","Biomedical Systems Analysis and Design","",Open,99,105,0
17079,BME,4063,001,Lecture,"3","Timothy Allen","TuTh 9:30AM - 10:45AM","Biomed Engr & Med Sci 1041","Biomedical Engineering Capstone Design I","",Wait List,90,90,1
17076,BME,4414,001,Lecture,"3","Michael Lawrence","MoWe 12:30PM - 1:45PM","Biomed Engr & Med Sci 1041","Biomaterials","",Closed,40,40,0
17077,BME,4641,001,Lecture,"3","Staff","MoWe 2:00PM - 3:15PM","Biomed Engr & Med Sci 1041","Bioelectricity","",Open,46,70,0
20389,BME,4806,001,Lecture,"3","Brent French","TuTh 2:00PM - 3:15PM","Biomed Engr & Med Sci 1041","Biomedical Applications of Genetic Engineering","",Open,29,50,0
17080,BME,4890,001,Lecture,"3","Kimberly Kelly,Lindsey Brinton","MoWe 3:30PM - 4:45PM","Biomed Engr & Med Sci 1041","Nanomedicine","",Open,68,85,0
17078,BME,4995,001,Independent Study,"1 - 3","William Guilford","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
17466,BME,4995,003,Independent Study,"1 - 3","Timothy Allen","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
17467,BME,4995,006,Independent Study,"1 - 3","Kevin Janes","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
18120,BME,4995,007,Independent Study,"1 - 3","Jennifer Munson","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
17468,BME,4995,008,Independent Study,"1 - 3","Shayn Peirce-Cottler","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
17473,BME,4995,009,Independent Study,"1 - 3","Jason Papin","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,10,0
17474,BME,4995,010,Independent Study,"1 - 3","Craig Meyer","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
18027,BME,4995,011,Independent Study,"1 - 3","John Herr","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
18117,BME,4995,012,Independent Study,"1 - 3","Mark Williams","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
17556,BME,4995,013,Independent Study,"1 - 3","Richard Price","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
17566,BME,4995,014,Independent Study,"1 - 3","Brian Helmke","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,5,0
17569,BME,4995,015,Independent Study,"1 - 3","Jeffrey Saucerman","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
17628,BME,4995,016,Independent Study,"1 - 3","Michael Lawrence","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,1,30,0
17673,BME,4995,017,Independent Study,"1 - 3","Michael Salerno","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
17676,BME,4995,018,Independent Study,"1 - 3","Brent French","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
17680,BME,4995,019,Independent Study,"1 - 3","Kimberly Kelly","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
18033,BME,4995,020,Independent Study,"1 - 3","David Chen","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
17761,BME,4995,021,Independent Study,"1 - 3","Alexander Klibanov","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
17762,BME,4995,022,Independent Study,"1 - 3","Silvia Blemker","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
17767,BME,4995,023,Independent Study,"1 - 3","John Hossack","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
17769,BME,4995,024,Independent Study,"1 - 3","Jeffrey Holmes","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
17775,BME,4995,025,Independent Study,"1 - 3","Yong Kim","TBA","TBA","Biomedical Engineering Advanced Projects","",Open,0,30,0
17842,BME,6101,001,Lecture,"3","Shayn Peirce-Cottler","TuTh 9:30AM - 10:45AM","Biomed Engr & Med Sci 2005","Physiology I for Engineers","",Open,0,30,0
17081,BME,6103,100,Lecture,"3","James Adams","TuTh 8:00AM - 9:15AM","Rice Hall 130","Physiology I","",Open,8,18,0
17480,BME,6103,101,Discussion,"3","James Adams","Tu 6:00PM - 7:00PM","Mechanical Engr Bldg 341","Physiology I","",Wait List,1,4,0
17481,BME,6103,102,Discussion,"3","James Adams","Tu 7:00PM - 8:00PM","Mechanical Engr Bldg 341","Physiology I","",Open,1,4,0
17482,BME,6103,103,Discussion,"3","James Adams","Tu 5:00PM - 6:00PM","Mechanical Engr Bldg 341","Physiology I","",Open,1,4,0
17483,BME,6103,104,Discussion,"3","James Adams","We 6:00PM - 7:00PM","Mechanical Engr Bldg 341","Physiology I","",Wait List,1,4,0
17484,BME,6103,105,Discussion,"3","James Adams","We 7:00PM - 8:00PM","Mechanical Engr Bldg 341","Physiology I","",Open,2,4,0
17485,BME,6103,106,Discussion,"3","James Adams","We 5:00PM - 6:00PM","Mechanical Engr Bldg 341","Physiology I","",Open,2,4,0
17082,BME,6310,001,Lecture,"3","Jason Papin","TuTh 11:00AM - 12:15PM","Biomed Engr & Med Sci 1041","Computation and Modeling in Biomedical Engineering","",Open,0,25,0
17550,BME,6550,001,Lecture,"3","Michael Lawrence","TBA","TBA","Special Topics in Biomedical Engineering","Biomaterials",Open,0,6,0
17083,BME,7641,001,Lecture,"3","Staff","MoWe 2:00PM - 3:15PM","Biomed Engr & Med Sci 1041","Bioelectricity","",Open,0,5,0
20390,BME,8315,001,Lecture,"3","Jason Papin,Shayn Peirce-Cottler","TuTh 3:30PM - 4:45PM","TBA","Computational Systems Bioengineering","",Open,1,20,0
20469,BME,8550,001,Lecture,"3","Jeffrey Holmes","TuTh 5:00PM - 6:15PM","TBA","Advanced Topics in Biomed Engineering","Soft Tissue Biomechanics",Open,5,25,0
17471,BME,8995,001,Independent Study,"1 - 6","Richard Price","TBA","TBA","M.E. Supervised Project Research (M.E. STUDENTS ONLY)","",Open,0,30,0
17497,BME,8995,002,Independent Study,"1 - 6","Bradford Bennett","TBA","TBA","M.E. Supervised Project Research (M.E. STUDENTS ONLY)","",Open,0,30,0
17084,BME,8999,001,Independent Study,"1 - 12","Silvia Blemker","TBA","TBA","Master's Research","",Open,0,50,0
17125,BME,8999,003,Independent Study,"1 - 12","Jeffrey Holmes","TBA","TBA","Master's Research","",Open,2,30,0
